,Seller,FeedBack_Rating,Courier_Rating,Product_Rating,Packaging_Rating,ALL_OVER
493,Bucketlist,3.623529411764705,4.383725490196077,3.958431372549018,4.2356862745098045,3.8000988215488403
494,Buddymate Storefront,3.0,4.0,3.5,4.0,3.1818235189529025
495,Build Ventures,0.75,3.3000000000000003,3.3000000000000003,3.3000000000000003,1.8040219199539642
496,Bulfyss® - What You See Is What You Get,2.953428571428571,4.102257142857143,3.680542857142858,3.563842857142856,3.1046217610147497
497,Bulkybay,3.6078282828282826,4.498207070707072,3.9763636363636357,3.7920959595959607,3.681250138890742
498,Bunty Jain,3.1272727272727274,4.344242424242424,3.7553535353535357,4.107979797979798,3.5055548986371723
499,BurgeonPro,2.4,3.866666666666667,3.6,3.0,2.575024602444
500,Burnlab,4.333333333333333,4.433333333333333,3.9333333333333336,4.133333333333334,4.0027714873160845
501,Buy  More,2.7008547008547006,4.165384615384615,3.7284615384615383,3.4197863247863256,3.0122595549514264
502,Buy-Smart,3.1999999999999997,4.277777777777778,3.633333333333333,3.4166666666666665,3.1906805789162758
503,BuyZilla,2.515625,4.234375,3.8781249999999994,3.196875,2.9476246059981768
504,Buyaccessories,3.4786982248520704,4.338990795529262,3.914644970414203,4.172016765285998,3.6940475113489595
505,Buyers Pool,2.666666666666667,4.202380952380952,3.5166666666666666,3.0916666666666663,2.820441868597165
506,CABLE GALLERY,2.55,3.6866666666666665,2.9666666666666663,3.391666666666667,2.4820535830697326
507,CADO Gifts,3.5,4.766666666666667,4.299999999999999,4.766666666666667,4.253137315714605
508,CAMERA ART & SUPPORTS,3.142857142857143,4.1571428571428575,3.7000000000000006,4.1571428571428575,3.426402304060483
509,CAMSHOP,2.8851851851851853,4.2532098765432105,3.7828395061728397,3.7525308641975306,3.2581562321489184
510,CAMTIGER,3.863834422657952,4.6490849673202606,4.257091503267972,4.580724400871458,4.230605044576574
511,CAR SMITH123,3.0,4.713333333333333,4.279999999999999,3.64,3.6256848223462534
512,CDC,2.333333333333333,4.078571428571429,3.8500000000000005,3.0916666666666663,2.7683884717438043
513,CELLULARINDIAINC,2.0,4.583333333333333,4.5,4.583333333333333,3.683688264798616
514,CERO CARE PRODUCTS LLP,2.888888888888889,4.309814814814815,3.690925925925926,3.5676851851851845,3.182810507430428
515,CHANCY,3.7142857142857144,4.542857142857143,3.928571428571428,3.8214285714285716,3.7311012216528567
516,CHAND BROTHERS,3.3839285714285716,4.333928571428571,3.8282738095238096,4.227529761904761,3.653962751478071
517,CHEAP,2.0652173913043477,4.265217391304348,4.098550724637681,4.055797101449275,3.2226211149581196
518,CHEMICO GLASS AND SCIENTIFIC COMPANY,3.475,4.2875,3.4249999999999994,4.04375,3.4566212048985037
519,CHENNAIMUSICALS,3.4411458333333336,4.411744791666667,3.9869401041666648,4.12341796875,3.720228144370659
520,CHETANYA,3.3817204301075265,4.543010752688171,3.9607526881720427,3.6712365591397846,3.5768862123021092
521,CHETANYA ONLINE BUSSINESS,2.9499999999999997,4.352124183006535,3.8693790849673193,3.911650326797385,3.414205594478187
522,CJAY TRADER,2.8866666666666667,4.427333333333334,3.9073333333333333,3.981,3.4673909290309
523,CKB CREATIONS,3.5,4.555476190476191,3.895714285714285,3.6978571428571416,3.6091629489229335
524,CLEAN INDIA,4.0,4.55,3.7399999999999998,3.8700000000000006,3.782087096474618
525,CLEARING SALE OF YEAR,3.0,4.36,3.86,3.4299999999999997,3.244370754174713
526,CLICKBUY,2.8333333333333335,4.5,4.000000000000001,4.5,3.7148522555482115
527,COLORTRADES,3.3103864734299515,4.553864734299517,3.965217391304348,4.38852657004831,3.837872325792759
528,COMPUTER BOOKS & STATIONERY CENTER,3.2419354838709675,4.400537634408603,3.6553763440860205,4.2357526881720435,3.583999050064003
529,COMPUTER CONSUMABLES COMPANY,3.9199999999999995,4.651428571428571,3.8720000000000003,4.344571428571427,4.029928555554655
530,COMPUTER SOLUTION LKO,3.6,4.38,3.8999999999999995,4.38,3.827194944620276
531,COMPUTER WORLD  NIMTOURI,3.0268817204301075,4.123924731182796,3.3529569892473123,3.844758064516129,3.137480575451542
532,COSMETIC TRADERS,4.5,4.646428571428571,4.0249999999999995,4.2625,4.233388003440291
533,COSMETICS COLLECTION,4.3999999999999995,4.616666666666667,4.099999999999999,4.25,4.207940635799972
534,COSMUS BAGS PVT. LTD.,3.210416666666667,4.333219696969698,3.9768560606060603,3.5936363636363637,3.4021670296023583
535,CPR Distributors Pvt Ltd,3.272727272727273,4.172727272727273,3.7000000000000015,4.172727272727273,3.4812377759480957
536,CPSTORE,4.053846153846154,4.791730769230769,4.054807692307693,4.737403846153848,4.349437558707656
537,CRAFTS STOCK,3.5396825396825395,4.461904761904762,3.966666666666666,3.753174603174603,3.6246127085668784
538,CRAFTWELL,4.833333333333334,4.844761904761905,4.08,4.456666666666667,4.523817586653955
539,CRAZYDEALS,3.730769230769231,4.433012820512821,3.7068589743589744,4.0726602564102565,3.7099188755377472
540,CROWN Stationers,3.6666666666666665,4.666666666666667,3.8000000000000003,3.733333333333333,3.694895307611416
541,CS Online Selling,2.4,4.38,4.220000000000001,3.31,3.134179213379567
542,CSC Car Decors,5.0,5.0,3.4,4.2,4.321609578352296
543,CSI Computer,2.0,4.1,3.466666666666667,3.7777777777777777,2.8085458252361466
544,CTM Homestyle Pvt Ltd,3.2857142857142856,4.254761904761905,3.9833333333333334,3.6345238095238095,3.4088244655876916
545,CTRIL,1.903623188405797,4.417391304347826,4.21159420289855,4.121376811594202,3.3026537622076413
546,CV STUFF,3.4210526315789473,4.468421052631578,3.9157894736842103,4.205263157894737,3.74736975744056
547,CW96,3.393333333333333,4.493333333333334,3.8833333333333337,3.638333333333333,3.519575081758611
548,Cable World IT®,2.5,5.0,5.0,5.0,4.361052345092556
549,Calypso,3.246153846153846,4.556410256410256,4.169230769230769,3.707692307692308,3.6230051434155315
550,Cam world,2.111111111111111,4.633333333333335,4.477777777777779,4.633333333333335,3.7539815212576078
551,CamRack,3.4296875,4.475104166666667,3.903229166666666,3.9477083333333334,3.649337113461275
552,Cambium Retail,3.420833333333333,4.38575,3.8856499999999987,3.970241666666665,3.608884525067057
553,Camera First,3.7857142857142856,4.711640211640213,4.286772486772488,4.606084656084657,4.253528653108846
554,Camera lounge,3.901639344262295,4.77377049180328,4.401639344262296,4.77377049180328,4.422113010990607
555,Cameralab,2.4166666666666665,4.775000000000001,4.616666666666668,4.775000000000001,4.017486486660466
556,Candid Blue,2.885490830636462,4.171245954692555,3.8278478964401232,4.033692017259977,3.344928580040491
557,Cannycom Store,3.5235897435897434,4.602974358974359,4.034153846153846,4.151179487179486,3.85981069749663
558,Capital Sales,2.757777777777778,4.182444444444445,3.827777777777779,4.066111111111112,3.321463236132506
559,Capital Seller,2.266883116883117,4.047554112554115,3.821731601731604,3.796904761904762,2.996405041020155
560,CapriffIndia™,4.428571428571429,4.8428571428571425,3.934285714285714,4.181428571428571,4.237754420027882
561,Captain LED,2.333333333333333,4.466666666666667,4.166666666666667,3.25,3.11099259287526
562,Car Store,3.2802469135802474,4.32320987654321,3.867654320987654,3.573950617283952,3.3760476270866904
563,Carazy,4.0,4.5285714285714285,3.642857142857143,3.8214285714285716,3.7211948584779533
564,Care Enterprise,3.6666666666666665,4.266666666666667,3.600000000000001,4.266666666666667,3.653408880509049
565,Carpartsexpert,2.25,4.125,3.65,2.95,2.641114044889031
566,Carry On Fashion Store,3.0999999999999996,4.283333333333333,3.6999999999999997,3.4000000000000004,3.176834558194615
567,Cars outfit,3.0,4.177777777777778,3.4444444444444446,3.2222222222222223,2.9428816722797455
568,Cart2India Online,2.803892215568862,4.345184630738518,3.9834231536926086,3.9894660678642686,3.4322341340615856
569,Cart2India SLP,2.709090909090909,4.425454545454547,3.9090909090909105,4.354545454545455,3.55456324904562
570,Cartridge Shop,2.3418152487688912,4.138962472406182,3.742273730684327,3.9427067413822376,3.0917956001391973
571,Cartridge online,4.0,4.732,3.651999999999999,4.732,4.168653861014349
572,Casa De Amor (TM),3.052941176470588,4.217058823529412,3.711176470588235,3.7173529411764705,3.2582047167793116
573,Cashien,4.0,4.571428571428571,3.8666666666666667,3.933333333333333,3.858536742972509
574,Catch_D_Deal_SLP,3.2325925925925927,4.344962962962963,3.807185185185185,4.092111111111112,3.5508843836828916
575,CaymanSquare,3.9270833333333335,4.689930555555555,3.9774305555555554,4.452256944444445,4.126463785437513
576,Cell Express,3.0,4.533333333333334,4.3,4.533333333333334,3.8964701892832556
577,CentIoT®,3.4761904761904763,4.452380952380953,4.104761904761905,4.128571428571429,3.7911820581345768
578,Cglobal,1.5,4.275,4.175,2.8375,2.599498303808176
579,Chalk Factory,2.1999999999999997,3.806666666666666,3.5399999999999996,2.8699999999999997,2.413255896149602
580,Champs Sports Goa,3.412865497076023,4.423859649122806,4.009473684210526,3.8585380116959063,3.6216578076176433
581,Chauhan DigiPrint,2.3333333333333335,4.466666666666667,4.4,4.466666666666667,3.6595274797958672
582,Chawla electronics - Punjab,3.357142857142857,4.307142857142857,4.071428571428572,4.307142857142857,3.7451162511718645
583,CheVik,4.2,4.7,3.85,4.0249999999999995,4.010957077980459
584,Cheesycheeks,3.3560975609756096,4.45189024390244,3.969613821138214,3.662855691056913,3.527100536987792
585,Chempure International,3.017543859649123,4.0552631578947365,3.528947368421052,3.746929824561404,3.1242307978692607
586,ChicTheDecor,2.2857142857142856,4.142857142857143,3.4714285714285715,2.8785714285714286,2.573492699804746
587,Choice`,3.5901960784313722,4.385294117647059,3.6205882352941168,4.172058823529412,3.6528064256368924
588,Chris and Kate,3.093627450980392,4.4242647058823525,4.025735294117647,3.559681372549019,3.409014600668139
589,Chronex,2.1999999999999997,4.003333333333333,3.82,3.0100000000000002,2.649855499748068
590,Cinopera Technologies LLP,2.5,4.4,4.2,4.4,3.590424690276034
591,Classic Network and Computers,2.388824383164006,4.464350104821801,4.172809224318656,4.221571520722461,3.505723922306951
592,Click At Luggage,4.122222222222223,4.555555555555555,3.8622222222222224,3.9922222222222223,3.911940958036226
593,Cloud  Tech,1.5555555555555556,4.055555555555555,3.866666666666667,3.7888888888888883,2.783244181977404
594,Cloud Business India,4.0476190476190474,4.7666666666666675,3.7714285714285722,4.7666666666666675,4.252901191139161
595,Cloud Warehouse,2.246153846153846,4.3679487179487175,3.8910256410256414,3.068589743589743,2.8761534567524434
596,Cloud6,3.7696078431372553,4.517294117647059,3.8368627450980384,4.2749999999999995,3.882208398958096
597,CloudChain,2.877551020408163,4.308163265306124,4.031972789115648,4.301020408163268,3.575878022578485
598,CloudNine India,2.9733333333333336,4.183333333333333,3.706666666666665,3.979999999999999,3.3174537499151615
599,Cloudsale®,3.6,4.292105263157896,3.6902631578947367,3.645131578947368,3.4331325876712167
600,Cloudtail India,3.2219978073628246,4.402453945872172,3.896665908574011,3.9115947644956313,3.5335130935395362
601,Cloudtail.,3.321047104710471,4.467241224122413,3.883280828082809,3.6021639663966396,3.47051116857412
602,Cloudtrade,3.6,4.42,3.8200000000000003,3.7099999999999995,3.5594103522803655
603,CocoMoco Kids,4.333333333333333,4.688888888888889,3.873333333333333,4.1033333333333335,4.086876198197614
604,Cognegic IT Services,1.9736842105263157,3.6026315789473684,3.26578947368421,3.246052631578947,2.3021539674273668
605,Colorpur,3.833333333333333,4.504761904761905,3.9333333333333336,3.8833333333333333,3.7776592973945666
606,Colour's India,1.9555555555555557,4.04,3.9066666666666663,3.586666666666667,2.83988900088484
607,Comet Busters®,2.857142857142857,4.499999999999999,4.299999999999999,4.499999999999999,3.8225557882602383
608,Compassco,3.7283018867924533,4.684905660377359,4.169811320754717,4.3584905660377355,4.088167887033766
609,Compu Plus,2.8846153846153846,4.669230769230769,4.438461538461539,4.461538461538462,3.9393151120986514
610,Computer Tap,2.9565217391304346,4.336231884057971,4.049275362318841,3.9898550724637682,3.4993576516475016
611,Computronics Multivision Pvt. Ltd.,2.0706919494344644,4.248336660013308,3.921190951430477,4.147438456420496,3.1930431147646314
612,ConbreStore,3.0,3.0,2.3,2.65,1.8064983680895277
613,Cool Buddyzz™,3.7,4.2010000000000005,3.336,4.018000000000001,3.450138355570222
614,Cooltail,3.2514285714285713,4.265142857142857,3.7394285714285704,4.081142857142857,3.4939549150087927
615,Coolwinks3,2.933333333333333,4.2799999999999985,4.099999999999998,4.2799999999999985,3.595611592194925
616,Cosmic Byte,2.1666666666666665,4.166666666666667,4.0,4.166666666666667,3.22063575881102
617,Cosmic Communication,4.166666666666667,4.666666666666667,3.5,3.8333333333333335,3.794268638114183
618,Cosmos Clothing Company,3.6666666666666665,4.266666666666667,2.9499999999999997,3.3083333333333336,3.065863382178745
619,Cost 2 Cost1,4.0,4.484999999999999,4.025,4.0125,3.902832792323599
620,Cpixen®,2.9548112706007443,4.393822434875068,3.9639978734715586,4.083965975544923,3.532856945082202
621,Crafts zone 3,2.0,5.0,5.0,5.0,4.200318664362799
622,Crazy Sutra,4.428571428571429,4.714285714285714,4.0285714285714285,4.228571428571429,4.22921768380183
623,CreativeCollection,2.5357142857142856,4.1571428571428575,3.807142857142857,3.1714285714285717,2.8855927245015005
624,Creativemarketing,2.608888888888889,3.932888888888889,3.148444444444444,3.4942222222222226,2.7127800091158307
625,Credence Industrial,4.142857142857143,4.714285714285714,3.6857142857142855,3.914285714285714,3.9014329044609117
626,Credo Accessories,2.9126984126984126,4.103174603174603,3.655555555555555,3.9222222222222225,3.2222646649021223
627,Crescent Computerz,1.2,4.3999999999999995,4.3999999999999995,4.3999999999999995,3.239216818988912
628,Cross Border Trends,3.1212121212121215,4.518181818181818,4.1909090909090905,3.656060606060606,3.552783545188182
629,CrossWord Books,3.022727272727273,4.28409090909091,4.093181818181819,3.5579545454545443,3.344573836221442
630,Croway Pvt India®,3.9166666666666665,4.7,3.9749999999999996,3.9458333333333333,3.9309330223616987
631,Crozon,4.027777777777778,4.575,3.597222222222222,3.8125000000000004,3.7324748527633527
632,Crust®,3.333333333333333,4.041666666666666,3.5666666666666664,3.45,3.117289567957086
633,Crystalarc Lifestyle,3.7310734463276836,4.641581920903954,4.0387570621468925,4.235762711864406,3.97825205649191
634,Cube Shine,3.833333333333333,4.376190476190476,2.733333333333334,3.2833333333333337,3.087105846550231
635,CurveIt,3.666666666666667,4.266666666666667,3.5666666666666664,3.616666666666667,3.3908124790995235
636,Cyruss,3.1717022510500774,4.374583443931272,3.9849576711533254,3.5783299611017005,3.4052320064577324
637,D & O Ventures Pvt Ltd,3.106666666666667,4.345925925925926,3.812888888888888,3.459777777777779,3.2680968433192135
638,D K  Enterprise,2.25,3.975,3.75,3.0,2.6258850744770372
639,D M S Group,2.5,4.324999999999999,3.899999999999999,4.324999999999999,3.427396534813719
640,D S Enterprise,2.5324074074074074,4.406944444444446,4.131018518518521,4.229861111111113,3.5151566255486553
641,D Sign Softech Private Limited,3.347826086956522,4.504347826086956,3.9304347826086947,4.178260869565217,3.734535494902828
642,D'JazZ™,3.333333333333333,4.4190476190476184,3.8333333333333326,3.583333333333333,3.4286947922595044
643,D-Cart,2.333333333333333,4.128571428571428,4.0,3.166666666666667,2.870071283488213
644,D. D. Trading,1.75,4.325,4.1000000000000005,4.325,3.2529957123293323
645,D. S. INTERNATIONAL,3.833333333333333,4.369047619047619,3.883333333333333,3.8583333333333334,3.6898575517644385
646,D3D SECURITY PVT.LTD.,3.136111111111111,4.358148148148148,4.04425925925926,4.040185185185185,3.584813411061164
647,DACHINE,3.0,4.154285714285714,3.6400000000000006,3.3200000000000003,3.0352908513621393
648,DAIWIK ENTERPRISES.,4.666666666666667,4.666666666666667,4.0,4.333333333333334,4.315197553811473
649,DAS COLLECTIONS!,5.0,5.0,3.5,4.25,4.374304026501612
650,DAS INFOTECH,2.2,3.96,3.6000000000000005,3.96,2.924410888398714
651,DASHMESH ENGINEERS,3.3333333333333335,4.5,4.0,4.5,3.8755859362779685
652,DATTA ELECTRICAL STORE,2.0508474576271185,4.036271186440676,3.7179096045197735,3.842005649717512,2.9046721536006745
653,DAZIBAO,3.761904761904761,4.495819490586933,3.785077519379846,3.773491140642305,3.65870786044984
654,DB & CO.,3.0,4.15,3.8000000000000003,4.15,3.407830281962158
655,DCDR Infra Private Limited,1.9166666666666667,4.533333333333333,4.433333333333334,4.425,3.5507670492798655
656,DCGPAC,2.8333333333333335,5.0,5.0,5.0,4.468208132245728
657,DE Retail Inc,4.428571428571429,4.557142857142857,3.5714285714285716,4.0,3.9171709109121586
658,DEAL CART,2.2,4.16,3.6000000000000005,4.16,3.0923538418572227
659,DEAL GURU,3.5666666666666664,4.318333333333333,3.9583333333333335,3.7625,3.569103576865317
660,DEAL&OFFERS,2.1176470588235294,4.28235294117647,4.064705882352939,4.28235294117647,3.323600342153103
661,DEALINDIA1,3.1660756501182035,4.446040189125297,3.9492907801418458,4.304846335697403,3.704968982656107
662,DEALS HUB,2.833333333333333,4.1761904761904765,3.7333333333333334,3.2833333333333337,3.0085724200602146
663,DEALSWORTH,3.1470588235294117,4.01764705882353,3.4529411764705884,3.8882352941176475,3.1781542066147357
664,DECARATE CAR ACCESSORIES,3.3333333333333335,4.266666666666667,3.5499999999999994,3.441666666666667,3.2103922877741624
665,DECHANT,3.067256637168142,4.120132743362833,3.39812684365782,3.9238421828908554,3.1944037841739945
666,DEEP TEXOFAB,3.3333333333333335,4.7,4.1,3.7166666666666663,3.696434961772511
667,DELHI ELECTRONICS PLAZA,3.857142857142857,4.3999999999999995,3.399999999999999,4.3999999999999995,3.7599030292443802
668,DELHITRADERSS,1.3333333333333335,3.6095238095238096,3.566666666666667,2.45,1.8917787337276075
669,DELIGHT SALES,3.119047619047619,4.2785714285714285,4.035714285714286,3.5773809523809526,3.3613889227396836
670,DELTA ASSOCIATES,2.9259259259259256,4.218518518518518,4.014814814814815,3.47037037037037,3.223741797636831
671,DELYTZ,2.9484848484848483,4.496493506493506,4.038051948051948,4.1906709956709935,3.643295246458509
672,DESK FLAIR™,4.446153846153846,4.753846153846154,3.763333333333333,4.10474358974359,4.116419223402641
673,DEZ9 Technology,4.25,4.55,3.925,4.0875,4.008300163026208
674,DG enterprises,3.636111111111111,4.507916666666667,4.0391666666666675,3.8376388888888893,3.7333037813219336
675,DH Value Store,2.0,3.8214285714285716,3.525000000000001,2.7624999999999997,2.3090535858529537
676,DHANAM&COMPANY,3.0,4.266666666666667,3.766666666666667,3.3833333333333333,3.1529258087972045
677,DHANSHRE FITNESS,2.25,3.8600000000000003,3.6,2.925,2.4947687813560613
678,DHRUVA ENTERERPRISES,0.6666666666666666,3.8000000000000003,3.8000000000000003,3.8000000000000003,2.3638396033375653
679,DHUNI INTERNATIONAL,2.75,4.75,4.5,4.75,4.064741247108676
680,DHWANI ENTERPRISE,3.0,5.0,5.0,5.0,4.521786025822314
681,DIGI POINT,3.80095785440613,4.6304597701149435,3.991954022988505,4.543582375478928,4.099165464558417
682,DIGITAL INFOTECH SERVICES,0.6666666666666666,4.3999999999999995,4.3999999999999995,4.3999999999999995,3.0677675595438374
683,DIGITAL PARADISE,3.0210526315789474,4.2768421052631584,3.866315789473685,3.4436842105263152,3.220883315695448
684,DIL Ki Deal,3.2857142857142856,4.6571428571428575,4.3,3.7928571428571423,3.757897483724985
685,DIPL INTERNATIONAL,2.5142857142857142,4.388571428571429,4.080000000000001,4.171428571428573,3.461389692524049
686,DIRECT FACTORY SALE,2.7898550724637676,4.135144927536232,3.6228260869565223,3.9324275362318843,3.190284557587495
687,DIVI ENTERPRISES,4.666666666666666,4.688095238095238,3.9499999999999997,4.308333333333333,4.298553675245573
688,DK SALES.,2.7627705627705628,4.37186147186147,3.9909090909090903,4.1820346320346315,3.5080945277325712
689,DKonline,3.3555555555555556,4.422222222222222,4.02,4.215555555555556,3.744130801492684
690,DMLR,2.396598639455782,4.007210884353742,3.582380952380953,3.7752040816326535,2.9316171146746655
691,DMS STORES,2.8923076923076922,4.18,3.887692307692307,3.3899999999999997,3.1220027537069526
692,DP Online,3.508,4.1504,2.9951999999999996,3.7475999999999994,3.147231911994064
693,DR RETAIL,3.7142857142857144,4.397142857142858,3.7800000000000002,3.7471428571428573,3.586829577800032
694,DREAM HOMEZ,2.1999999999999997,4.27,3.9200000000000004,3.06,2.8233026920063757
695,DREAM LIGHTS,2.5,4.166666666666667,4.0,3.25,2.973140567154021
696,DREAMFIT,3.833333333333333,4.435714285714286,3.95,3.8916666666666666,3.7551753698912314
697,DSK Collections,3.651515151515152,4.427272727272728,3.686363636363637,3.668939393939394,3.518810503830236
698,DSK ENTERPRISES,3.5384615384615383,4.230769230769232,3.6269230769230774,3.5826923076923074,3.340294552828487
699,DTD INTERNATINAL,3.255,4.191166666666666,3.6961666666666675,3.4755833333333337,3.212891006400942
700,DTH Digital India,3.6,4.733333333333333,4.1866666666666665,4.659999999999999,4.191124985433518
701,DTH HUB INDIA...(._.)...,2.5804597701149423,4.5229885057471275,4.154022988505748,4.356896551724137,3.6399722362768463
702,DTH Live,1.8,4.411428571428571,4.197142857142857,4.0128571428571425,3.219837336685304
703,DTH SOLUTION,3.5172413793103448,4.6689655172413795,4.148850574712643,4.5295977011494255,4.072310363034864
704,DTH Star,3.5,4.6,4.2,4.6,4.079835005194057
705,DTHIndia,3.079710144927536,4.51231884057971,4.168840579710145,4.406884057971014,3.81991487887035
706,DTL Company,3.699283154121864,4.526594982078852,4.02148745519713,4.2743637992831545,3.92513887176511
707,DUPLETS ELECTRONICS PVT LTD,3.0,4.71,4.51,4.255,3.938818632230227
708,DVCOMM,3.6032417195207893,4.436856941508105,3.8461592670895,4.045630725863285,3.7066625777786344
709,DVJI,2.833333333333333,4.307142857142858,4.05,3.4416666666666664,3.2347363950865704
710,DYBANS TECH INDIA,2.5,3.9166666666666665,3.566666666666667,3.033333333333333,2.631592260904807
711,Dahsha Enterprise,3.104347826086957,4.121956521739131,3.6665217391304354,3.6028260869565214,3.172463980437767
712,Daily Deals 2k19,3.6052631578947367,4.618421052631578,4.052631578947367,4.239473684210526,3.933383261897448
713,Daily Shoppers,3.142857142857143,4.304761904761905,3.7142857142857135,4.071428571428571,3.4648496678600784
714,Daman Trader,3.0,4.335416666666667,4.018750000000001,4.0218750000000005,3.5151734351671626
715,Damodar Stationers,0.5,4.3,4.3,4.3,2.896868339932874
716,Damurhu sales corporation,3.583333333333333,4.333333333333333,3.9666666666666672,3.7749999999999995,3.5888690118989146
717,DareClickSLP,3.5223577235772354,4.550813008130081,4.196341463414634,4.336178861788617,3.961458894545991
718,Darsh Electric,3.375,4.31875,3.756250000000001,4.31875,3.655491850419101
719,Datta Electricals and appliances,3.8000000000000003,3.966666666666667,3.4600000000000004,3.6299999999999994,3.2674133439378275
720,Dawn Market,2.6666666666666665,4.733333333333333,4.6000000000000005,4.733333333333333,4.0573069035039655
721,Deal of the day 24/7,3.142857142857143,4.34047619047619,3.4833333333333334,3.313095238095238,3.1106065568902292
722,Deal-Expert,3.026315789473684,4.411184210526315,3.8111842105263154,4.0766447368421055,3.5099094669687156
723,DealBindaas,2.727272727272727,4.167424242424242,3.8090909090909086,3.2681818181818176,2.9899108841423248
724,DealDay19,0.6666666666666666,3.1,3.1,3.1,1.5425903210969132
725,Deals Mania,4.0,4.580952380952381,4.166666666666667,4.083333333333334,4.020932685424348
726,Deals Sea,3.4642857142857144,4.554761904761905,4.033333333333333,3.748809523809524,3.6629673392673627
727,Deals point,2.857142857142857,4.3428571428571425,3.7999999999999994,4.3428571428571425,3.5238513640172173
728,DealsMH,3.7777777777777777,4.644444444444444,3.988888888888889,4.561111111111111,4.103805915316899
729,DealsMonk,1.7888888888888888,3.8922222222222222,3.6855555555555553,3.4705555555555554,2.600731281946124
730,Decent Exim,3.3333333333333335,4.754444444444444,4.526666666666666,4.541111111111111,4.182352278338623
731,Deemanth Bags,3.5,4.433333333333334,4.3,3.9,3.7668900056123866
732,Deep Gallery,4.333333333333333,4.433333333333334,4.233333333333333,4.283333333333333,4.160854831764031
733,Dein Kleider,5.0,5.0,3.86,4.43,4.564004039839148
734,Delhi Traders,2.25,3.8499999999999996,3.1999999999999997,3.8499999999999996,2.714716234849011
735,Demart online services,3.3888888888888893,4.270634920634921,3.6277777777777778,3.5083333333333337,3.2817800716086647
736,Desert Retail,4.75,4.75,4.0,4.375,4.3958422321706525
737,Desktop Hub,2.5,4.1,3.6999999999999997,4.1,3.1717610135626484
738,Dev Sports,4.5,4.65,3.725,4.1125,4.076921883243806
739,Devama The Divine,3.142857142857143,4.614285714285714,4.1000000000000005,4.614285714285714,3.9436713091861426
740,Devansh Enterprises ..,4.0,4.371428571428572,3.5142857142857147,3.757142857142857,3.5822869866503195
741,Devineindia,2.2911764705882356,4.274411764705882,4.133235294117648,4.021029411764707,3.2975389172530294
742,Devlok Distributor,2.782608695652174,4.471739130434782,4.160869565217391,4.171739130434782,3.6123970351140797
743,DhanSai Expressions,4.333333333333333,4.458333333333333,4.0,4.166666666666666,4.049221689175846
744,Dharmsut®,3.158730158730159,4.206984126984127,3.748095238095238,3.453412698412698,3.1978463606024494
745,Dhruv Sportz,3.0898926654740606,4.32747763864043,3.826896243291592,3.458394454382826,3.258486979349821
746,Dhruvi M,3.230769230769231,4.419230769230769,4.053846153846154,4.042307692307691,3.6469209058268364
747,Dhwaj Flag,3.4,4.316666666666666,3.8000000000000003,3.6,3.399097104327982
748,Diamond sell,3.0,4.390151515151515,4.081818181818182,3.5409090909090906,3.3749099142046086
749,Die Hard™ Collections,2.75,4.135,3.675,3.2124999999999995,2.916272559781159
750,Digiclick store,3.888888888888889,4.911111111111111,4.116666666666666,4.602777777777778,4.319011450514768
751,Diginet India,2.4786324786324787,4.232051282051281,3.8628205128205124,4.10405982905983,3.280558993817452
752,Digital Age,2.6,4.0,4.0,4.0,3.2199858208947187
753,Digital India Mart,2.75,4.1241666666666665,3.895,3.901666666666667,3.2513697020921057
754,Digital Mistry,0.5,3.3666666666666667,3.3666666666666667,3.3666666666666667,1.8018692969453376
755,Digital Nation Technology,3.25,3.9629032258064525,3.030645161290323,3.843548387096775,3.0283330892935187
756,Digital Shoppy,2.4461538461538463,3.968461538461539,3.5646153846153847,3.7361538461538464,2.9089678964048606
757,Digital Xpert,3.7721854304635762,4.70519867549669,4.288642384105959,4.654917218543047,4.265779227905506
758,DigitalIndia,2.6,5.0,5.0,5.0,4.393199081238508
759,Digitall india,3.4444444444444446,4.121527777777778,3.6354166666666665,3.539930555555555,3.2468925266717057
760,Digitally Yours,4.0,4.914285714285714,4.799999999999999,4.914285714285714,4.70457813718936
761,Discount Bazaar India,3.5055555555555555,4.498333333333335,4.156666666666668,4.289444444444444,3.9009808971016957
762,Discount Junction,2.711764705882353,4.230588235294117,3.842352941176469,3.277058823529412,3.0280549366532927
763,Discount Retail,3.286559139784946,4.367580645161292,3.906935483870968,3.5967473118279574,3.420088963893302
764,DiscounteDeals,2.9163333333333328,4.332033333333333,3.857966666666667,3.595150000000001,3.268027803940662
765,Dishani Computers,2.625,4.549999999999999,4.3999999999999995,4.549999999999999,3.8232650241626023
766,Divyansh sales & trade co.,3.0025252525252526,4.2785353535353545,3.7542929292929292,3.814772727272727,3.3219058242290993
767,Diycomponents,2.4,4.430833333333333,4.234999999999999,4.238333333333332,3.521364901161593
768,Dj Pundits,3.5105263157894737,4.598684210526316,3.9513157894736843,4.099342105263157,3.805986720602332
769,Door_To_Door,3.3333333333333335,4.2,2.6000000000000005,4.2,3.1567736158184645
770,Doublexstand,2.652173913043478,4.443478260869565,3.9434782608695658,4.002173913043478,3.4195662493207175
771,Dr HEALTH,3.8000000000000003,4.31,3.86,3.8299999999999996,3.633660294575417
772,Dr.Copper,3.666666666666667,4.304761904761905,4.033333333333333,3.85,3.653970295811899
773,DreamKraft™,4.333333333333333,4.408333333333333,3.6666666666666665,4.0,3.850932389157692
