,Seller,Brand,FeedBack_Rating,Courier_Rating,Product_Rating,Packaging_Rating,ALL_OVER
1626,DIGI POINT,Philips,4.095238095238095,4.623809523809523,3.5428571428571423,4.366666666666667,3.965902793398701
1627,DIGI POINT,SanDisk,3.7222222222222223,4.661111111111111,4.1,4.661111111111111,4.163715282542819
1628,DIGI POINT,Sony,3.8666666666666663,4.536111111111111,3.550000000000001,4.430555555555555,3.8802553839966674
1629,DIGI POINT,Strontium,2.8,4.58,4.299999999999999,4.58,3.8669909007195478
1630,DIGITAL INFOTECH SERVICES,Microsoft,0.6666666666666666,4.3999999999999995,4.3999999999999995,4.3999999999999995,3.0658268629845162
1631,DIGITAL PARADISE,Pigeon by Stovekraft,3.0210526315789474,4.2768421052631584,3.866315789473685,3.4436842105263152,3.2148696309660565
1632,DIL Ki Deal,Usha,3.2857142857142856,4.6571428571428575,4.3,3.7928571428571423,3.751881103277073
1633,DIPL INTERNATIONAL,Netgear,2.4705882352941178,4.305882352941176,3.9529411764705884,3.8588235294117643,3.2417406871824346
1634,DIPL INTERNATIONAL,Western Digital,2.5555555555555554,4.466666666666668,4.200000000000001,4.466666666666668,3.6600859112181583
1635,DIRECT FACTORY SALE,DFS,2.4927536231884058,4.11376811594203,3.765942028985508,3.929347826086958,3.1269576861451442
1636,DIRECT FACTORY SALE,Generic,3.0869565217391304,4.156521739130435,3.479710144927537,3.9355072463768117,3.2433696297123444
1637,DIVI ENTERPRISES,Wonderchef,4.666666666666666,4.688095238095238,3.9499999999999997,4.308333333333333,4.29139089761118
1638,DK SALES.,Cello,2.7627705627705628,4.37186147186147,3.9909090909090903,4.1820346320346315,3.5032912611048075
1639,DKonline,Belkin,3.6,3.8000000000000003,3.4199999999999995,3.5100000000000002,3.0615588003229663
1640,DKonline,ORICO,3.233333333333333,4.733333333333333,4.319999999999999,4.568333333333333,4.077220219247393
1641,DMLR,iBall,2.396598639455782,4.007210884353742,3.582380952380953,3.7752040816326535,2.9268547956330706
1642,DMS STORES,Himalaya,2.8923076923076922,4.18,3.887692307692307,3.3899999999999997,3.116187760862072
1643,DP Online,Generic,3.511111111111111,4.035555555555556,2.713333333333333,3.801111111111111,3.016363172040961
1644,DP Online,Low Price,3.5,4.445714285714286,3.7199999999999998,3.61,3.4602466883984304
1645,DR RETAIL,Generic,3.7142857142857144,4.397142857142858,3.7800000000000002,3.7471428571428573,3.580236256634526
1646,DREAM HOMEZ,Tupperware,2.1999999999999997,4.27,3.9200000000000004,3.06,2.8177601399846144
1647,DREAM LIGHTS,Wipro,2.5,4.166666666666667,4.0,3.25,2.96767284342298
1648,DREAMFIT,Lifeline,3.833333333333333,4.435714285714286,3.95,3.8916666666666666,3.7486985378424604
1649,DSK Collections,Mobias Retails,3.651515151515152,4.427272727272728,3.686363636363637,3.668939393939394,3.5120936030839895
1650,DSK ENTERPRISES,Godrej,3.5384615384615383,4.230769230769232,3.6269230769230774,3.5826923076923074,3.3337781329689706
1651,DTD INTERNATINAL,Amitabh Bachchan,2.7142857142857144,4.311428571428571,3.7400000000000007,3.2271428571428578,3.005958303509479
1652,DTD INTERNATINAL,Ranbir Kapoor,3.6,4.043333333333334,3.66,3.6300000000000003,3.2982441239291633
1653,DTD INTERNATINAL,"Shahid Kapoor, Deepika Padukone Ranveer Singh",3.5,4.197619047619048,3.6833333333333336,3.5916666666666677,3.3288157655531148
1654,DTH Digital India,Dish TV,3.3333333333333335,4.733333333333333,4.2,4.733333333333333,4.133207630515582
1655,DTH Digital India,TATASKY,3.7777777777777777,4.733333333333333,4.177777777777778,4.611111111111111,4.220713835356548
1656,DTH HUB INDIA...(._.)...,Dish TV,2.0,4.466666666666668,4.200000000000001,4.466666666666668,3.482116883477554
1657,DTH HUB INDIA...(._.)...,TATASKY,2.9901960784313726,4.562745098039215,4.121568627450979,4.279411764705881,3.743823805914648
1658,DTH Live,TATASKY,1.8,4.411428571428571,4.197142857142857,4.0128571428571425,3.2159845018524433
1659,DTH SOLUTION,Dish TV,3.2,4.68,4.200000000000001,4.68,4.045702047765721
1660,DTH SOLUTION,TATASKY,3.6842105263157894,4.663157894736843,4.121929824561403,4.450438596491228,4.0780123472202
1661,DTH Star,Dish TV,3.5,4.6,4.2,4.6,4.074615798607473
1662,DTHIndia,Dish TV,2.75,4.6,4.2,4.6,3.8343576111576576
1663,DTHIndia,TATASKY,3.2555555555555555,4.4655555555555555,4.152222222222223,4.303888888888889,3.804674276521955
1664,DTL Company,Apsara,4.131578947368421,4.752631578947368,4.34342105263158,4.626973684210525,4.4042735035238865
1665,DTL Company,Camlin,3.444444444444444,4.3730158730158735,3.9111111111111123,4.053968253968255,3.6458073703136114
1666,DTL Company,Cello,3.8666666666666663,4.645555555555556,4.073333333333334,4.403333333333332,4.093987350313849
1667,DTL Company,Faber-Castell,3.6842105263157894,4.4526315789473685,3.9210526315789473,4.213157894736843,3.823692367213645
1668,DTL Company,Pilot,3.35,4.41375,3.845,4.0725,3.619055515444796
1669,DUPLETS ELECTRONICS PVT LTD,Kores,3.0,4.71,4.51,4.255,3.933790644727814
1670,DVCOMM,Netgear,3.6032417195207893,4.436856941508105,3.8461592670895,4.045630725863285,3.7005746038528073
1671,DVJI,Tupperware,2.833333333333333,4.307142857142858,4.05,3.4416666666666664,3.2290135380703084
1672,DYBANS TECH INDIA,Vega,2.5,3.9166666666666665,3.566666666666667,3.033333333333333,2.6258531481183307
1673,Dahsha Enterprise,DAHSHA,3.104347826086957,4.121956521739131,3.6665217391304354,3.6028260869565214,3.1666091641077565
1674,Daily Deals 2k19,Belkin,3.4285714285714284,4.642857142857143,3.9714285714285715,3.6999999999999997,3.6453597730604175
1675,Daily Deals 2k19,HP,3.6451612903225805,4.612903225806451,4.070967741935483,4.361290322580646,3.9911700271065516
1676,Daily Shoppers,Philips,3.142857142857143,4.304761904761905,3.7142857142857135,4.071428571428571,3.459377323743988
1677,Daman Trader,Origami So..Soft,3.0,4.335416666666667,4.018750000000001,4.0218750000000005,3.509956895151594
1678,Damodar Stationers,Pilot,0.5,4.3,4.3,4.3,2.895035791389839
1679,Damurhu sales corporation,Mee Mee,3.583333333333333,4.333333333333333,3.9666666666666672,3.7749999999999995,3.582649411911577
1680,DareClickSLP,Asus,3.142857142857143,4.499999999999999,4.299999999999999,4.499999999999999,3.9096336908441454
1681,DareClickSLP,Boat,3.3157894736842106,4.673684210526316,4.421052631578948,4.421052631578947,4.053285769411283
1682,DareClickSLP,Samsung,3.7108843537414966,4.517687074829932,4.079591836734694,4.256462585034014,3.931405549612926
1683,Darsh Electric,Inalsa,3.375,4.31875,3.756250000000001,4.31875,3.6500873762498025
1684,Datta Electricals and appliances,Eveready,3.8000000000000003,3.966666666666667,3.4600000000000004,3.6299999999999994,3.260856301687365
1685,Dawn Market,eErlik,2.6666666666666665,4.733333333333333,4.6000000000000005,4.733333333333333,4.0532986296259725
1686,Deal of the day 24/7,Epson originals,3.142857142857143,4.34047619047619,3.4833333333333334,3.313095238095238,3.1039727794431453
1687,Deal-Expert,Dell,3.026315789473684,4.411184210526315,3.8111842105263154,4.0766447368421055,3.5045160571567107
1688,DealBindaas,Cosco,2.727272727272727,4.167424242424242,3.8090909090909086,3.2681818181818176,2.9840889729694022
1689,DealDay19,Generic,0.6666666666666666,3.1,3.1,3.1,1.5396221404420714
1690,Deals Mania,MILTON,4.0,4.580952380952381,4.166666666666667,4.083333333333334,4.0144885375241035
1691,Deals Sea,Generic,3.5,4.452380952380952,3.9666666666666663,3.7333333333333334,3.5935529465977116
1692,Deals Sea,Phenovo,3.4285714285714284,4.6571428571428575,4.1000000000000005,3.7642857142857147,3.719726891874084
1693,Deals point,Philips,2.857142857142857,4.3428571428571425,3.7999999999999994,4.3428571428571425,3.5190600493786715
1694,DealsMH,TCL,3.3333333333333335,4.633333333333333,3.9,4.633333333333333,3.948980351043527
1695,DealsMH,VU,4.666666666666667,4.666666666666667,4.166666666666667,4.416666666666667,4.39616006216491
1696,DealsMonk,Indian Riders,2.976190476190476,4.34047619047619,3.8976190476190475,3.436904761904762,3.2370692124220666
1697,DealsMonk,Maharaja Whiteline,0.75,3.5,3.5,3.5,2.0359189476931445
1698,Decent Exim,SELPAK,3.3333333333333335,4.754444444444444,4.526666666666666,4.541111111111111,4.17727782506374
1699,Deemanth Bags,American Tourister,3.5,4.433333333333334,4.3,3.9,3.7610235711337716
1700,Deep Gallery,Le Gear,4.333333333333333,4.433333333333334,4.233333333333333,4.283333333333333,4.154502497029281
1701,Dein Kleider,DEIN KLEIDER,5.0,5.0,3.86,4.43,4.556213385040968
1702,Delhi Traders,Symphony,2.25,3.8499999999999996,3.1999999999999997,3.8499999999999996,2.710149116397948
